transaction_id,customer_id,transaction_date,online_order,order_status,list_price,standard_cost,product_first_sold_date,product_id
12659,1562,2017-09-21,True,Approved,1769.64,108.76,41064.0,45
12660,1913,2017-09-12,False,Approved,774.53,464.72,36361.0,9
12661,3084,2017-06-21,False,Approved,1812.75,582.48,39526.0,4
12662,840,2017-05-05,False,Approved,544.05,376.84,36668.0,11
12663,1064,2017-05-22,True,Approved,1720.7,1531.42,35470.0,35
12664,464,2017-12-21,True,Approved,1311.44,1167.18,40618.0,6
12665,2701,2017-02-26,True,Approved,1071.23,380.74,40670.0,30
12666,3482,2017-07-10,False,Approved,1469.44,596.55,40410.0,40
12667,1594,2017-12-30,True,Approved,1362.99,57.74,42560.0,47
12668,3454,2017-05-30,True,Approved,569.56,528.43,37874.0,4
12669,2454,2017-11-03,False,Approved,1362.99,57.74,37539.0,47
12670,695,2017-01-19,True,Approved,1163.89,589.27,42560.0,31
12671,2337,2017-02-17,False,Approved,1311.44,1167.18,33888.0,6
12672,2028,2017-07-09,False,Approved,230.91,173.18,37698.0,5
12673,3223,2017-03-27,True,Approved,2005.66,1203.4,34170.0,20
12674,1849,2017-08-02,True,Approved,1280.28,829.51,40779.0,18
12675,2031,2017-05-02,False,Approved,1228.07,400.91,36668.0,45
12676,382,2017-09-25,False,Approved,752.64,205.36,36367.0,45
12677,2811,2017-04-05,True,Approved,1466.68,363.25,41701.0,48
12678,460,2017-12-13,True,Approved,1415.01,1259.36,37539.0,46
12679,799,2017-02-06,False,Approved,1466.68,363.25,34586.0,48
12680,766,2017-06-20,False,Approved,774.53,464.72,35052.0,9
12681,2360,2017-12-03,False,Approved,1065.03,230.09,41434.0,45
12682,1150,2017-09-18,True,Approved,2091.47,388.92,40553.0,40
12683,322,2017-02-18,True,Approved,1793.43,248.82,40672.0,21
12684,2821,2017-02-10,True,Approved,533.51,400.13,41064.0,37
12685,683,2017-03-01,False,Approved,499.53,388.72,42696.0,41
12686,486,2017-05-24,False,Approved,1945.43,333.18,38859.0,31
12687,3373,2017-04-24,False,Approved,1890.39,260.14,33259.0,47
12688,2797,2017-02-04,False,Approved,1635.3,993.66,34556.0,4
12689,389,2017-03-18,False,Approved,1163.89,589.27,35160.0,31
12690,820,2017-02-03,True,Approved,642.7,211.37,37337.0,5
12691,1860,2017-02-01,False,Approved,575.27,431.45,34244.0,31
12692,213,2017-09-26,True,Approved,1873.97,863.95,35455.0,7
12693,778,2017-02-02,True,Approved,574.64,459.71,40784.0,33
12694,1550,2017-11-18,False,Approved,1362.99,57.74,42458.0,47
12695,1080,2017-08-25,False,Approved,688.63,612.88,36334.0,8
12696,3043,2017-09-07,True,Approved,175.89,131.92,41009.0,46
12697,558,2017-10-27,False,Approved,230.91,173.18,39031.0,5
12698,1755,2017-09-20,True,Approved,945.04,507.58,35052.0,29
12699,333,2017-06-26,True,Approved,1148.64,689.18,35667.0,12
12700,2890,2017-10-05,False,Approved,774.53,464.72,34527.0,9
12701,1152,2017-07-24,False,Approved,1057.51,154.4,39526.0,39
12702,2971,2017-12-03,True,Approved,227.88,136.73,38216.0,20
12703,368,2017-02-02,True,Approved,1807.45,778.69,42145.0,45
12704,2986,2017-12-02,False,Approved,1890.39,260.14,33259.0,47
12705,1415,2017-11-03,True,Approved,1483.2,99.59,34996.0,31
12706,688,2017-03-05,False,Approved,1403.5,954.82,42688.0,5
12707,561,2017-10-21,False,Approved,1386.84,1234.29,37838.0,42
12708,357,2017-05-01,True,Approved,1538.99,829.65,42404.0,1
12709,3246,2017-09-22,True,Approved,1231.15,161.6,35378.0,45
12710,729,2017-09-29,False,Approved,1292.84,13.44,42226.0,45
12711,788,2017-01-02,True,Approved,1458.17,874.9,38750.0,20
12712,250,2017-09-13,True,Approved,1024.66,614.8,41345.0,28
12713,1797,2017-07-09,False,Approved,2091.47,388.92,41167.0,40
12714,999,2017-10-15,False,Approved,1992.93,762.63,38193.0,45
12715,1717,2017-11-14,False,Approved,586.45,521.94,33429.0,16
12716,440,2017-01-30,False,Approved,642.7,211.37,37337.0,5
12717,2516,2017-01-31,True,Approved,363.01,290.41,38482.0,14
12718,117,2017-04-12,True,Approved,748.17,448.9,42105.0,28
12719,2184,2017-03-21,False,Approved,1024.66,614.8,35378.0,28
12720,3130,2017-09-19,True,Approved,1793.43,248.82,36361.0,21
12721,1427,2017-01-06,False,Approved,1163.89,589.27,42560.0,31
12722,2153,2017-08-13,True,Approved,980.37,234.43,38258.0,34
12723,3293,2017-06-25,True,Approved,12.01,7.21,39880.0,17
12724,1060,2017-06-01,False,Approved,1807.45,778.69,42105.0,45
12725,378,2017-08-12,True,Approved,71.49,53.62,41245.0,31
12726,74,2017-12-02,False,Approved,980.37,234.43,41701.0,34
12727,2113,2017-11-27,True,Approved,1945.43,333.18,37499.0,31
12728,3403,2017-08-19,True,Approved,1635.3,993.66,41434.0,4
12729,647,2017-11-18,True,Approved,1280.28,829.51,42218.0,18
12730,115,2017-02-15,True,Approved,1129.13,677.48,38573.0,2
12731,2561,2017-10-24,False,Approved,1977.36,1759.85,40779.0,3
12732,2289,2017-05-31,True,Approved,1842.92,1105.75,41922.0,27
12733,756,2017-04-15,False,Approved,688.63,612.88,40670.0,8
12734,3141,2017-03-09,True,Approved,912.52,141.4,40779.0,22
12735,742,2017-12-20,True,Approved,441.49,84.99,34071.0,31
12736,1936,2017-01-03,True,Approved,742.54,667.4,38216.0,18
12737,3173,2017-10-17,False,Approved,1198.46,381.1,36833.0,15
12738,2701,2017-11-08,False,Approved,1720.7,1531.42,37220.0,35
12739,1070,2017-11-01,True,Approved,543.39,407.54,42696.0,11
12740,714,2017-01-09,False,Approved,1311.44,1167.18,40618.0,6
12741,615,2017-10-25,True,Approved,945.04,507.58,35052.0,29
12742,195,2017-11-18,True,Approved,1890.39,260.14,34586.0,47
12743,1861,2017-09-20,False,Approved,748.17,448.9,35052.0,28
12744,3319,2017-05-07,True,Approved,1661.92,1479.11,41345.0,13
12745,2144,2017-03-18,False,Approved,1890.39,260.14,41047.0,47
12746,124,2017-06-30,False,Approved,2005.66,1203.4,34170.0,20
12747,17,2017-10-11,True,Approved,495.72,297.43,36668.0,38
12748,81,2017-09-04,True,Approved,1793.43,248.82,36361.0,21
12749,2597,2017-01-06,False,Approved,1148.64,689.18,38339.0,12
12750,318,2017-12-21,False,Approved,1403.5,954.82,42688.0,5
12751,310,2017-08-07,True,Approved,1890.39,260.14,40779.0,47
12752,3057,2017-06-05,True,Approved,1635.3,993.66,41434.0,4
12753,536,2017-10-21,True,Approved,1036.59,206.35,41922.0,11
12754,1345,2017-09-25,False,Approved,1292.84,13.44,39915.0,45
12755,2240,2017-09-09,False,Approved,1289.85,74.51,41064.0,29
12756,512,2017-01-26,True,Approved,1661.92,1479.11,34586.0,13
12757,2590,2017-05-12,False,Approved,1403.5,954.82,35667.0,5
12758,996,2017-06-10,True,Approved,958.74,748.9,39880.0,14
12759,913,2017-04-21,True,Approved,1071.23,380.74,35160.0,30
12760,105,2017-10-02,False,Approved,2091.47,388.92,37823.0,40
12761,3303,2017-12-10,False,Approved,1071.23,380.74,34165.0,30
12762,2019,2017-05-07,True,Approved,1036.59,206.35,33364.0,11
12763,2081,2017-08-25,False,Approved,1765.3,709.48,38193.0,4
12764,3013,2017-01-11,False,Approved,586.45,521.94,33429.0,16
12765,2171,2017-11-26,False,Approved,569.56,528.43,37874.0,4
12766,2015,2017-10-02,False,Approved,1992.93,762.63,34115.0,45
12767,2517,2017-07-27,True,Approved,1057.51,154.4,38750.0,39
12768,1660,2017-09-20,False,Approved,227.88,136.73,37659.0,20
12769,54,2017-05-01,True,Approved,958.74,748.9,40303.0,14
12770,3107,2017-01-06,True,Approved,183.86,137.9,35707.0,22
12771,273,2017-04-12,True,Approved,100.35,75.26,36367.0,31
12772,368,2017-12-13,True,Approved,1403.5,954.82,42688.0,5
12773,1980,2017-06-13,False,Approved,1842.92,1105.75,40553.0,27
12774,1480,2017-08-18,False,Approved,642.7,211.37,37337.0,5
12775,479,2017-08-30,False,Approved,792.9,594.68,42105.0,1
12776,2505,2017-01-11,False,Approved,1810.0,1610.9,39526.0,19
12777,2466,2017-04-29,False,Approved,1216.14,1082.36,33455.0,16
12778,1856,2017-06-30,True,Approved,175.89,131.92,37668.0,46
12779,1699,2017-08-22,False,Approved,912.52,141.4,36146.0,22
12780,162,2017-06-08,False,Approved,1403.5,954.82,42688.0,5
12781,1429,2017-01-04,True,Approved,358.39,215.03,34556.0,38
12782,1762,2017-01-01,False,Approved,1842.92,1105.75,40553.0,27
12783,1340,2017-05-22,False,Approved,12.01,7.21,39880.0,17
12784,3330,2017-02-09,False,Approved,1765.3,709.48,38206.0,4
12785,537,2017-05-13,True,Approved,1403.5,954.82,42688.0,5
12786,2367,2017-01-26,True,Approved,1777.8,820.78,37337.0,24
12787,1378,2017-12-18,True,Approved,1469.44,596.55,40410.0,40
12788,799,2017-08-12,False,Approved,1793.43,248.82,40672.0,21
12789,1454,2017-11-04,True,Approved,227.88,136.73,42560.0,20
12790,2230,2017-11-16,True,Approved,575.27,431.45,41345.0,31
12791,1132,2017-02-04,True,Approved,499.53,388.72,37337.0,41
12792,556,2017-08-05,True,Approved,2083.94,675.03,41533.0,32
12793,516,2017-01-07,False,Approved,1469.44,596.55,41047.0,40
12794,1483,2017-05-21,False,Approved,980.37,234.43,40649.0,34
12795,2704,2017-05-09,False,Approved,495.72,297.43,36668.0,38
12796,1515,2017-03-23,False,Approved,752.64,205.36,38206.0,45
12797,1106,2017-07-30,True,Approved,290.62,215.14,38339.0,37
12798,66,2017-02-19,True,Approved,1403.5,954.82,42688.0,5
12799,3296,2017-10-27,False,Approved,1765.3,709.48,38206.0,4
12800,983,2017-07-05,True,Approved,1362.99,57.74,34079.0,47
12801,2198,2017-06-18,False,Approved,235.63,125.07,36367.0,22
12802,2469,2017-06-06,True,Approved,1311.44,1167.18,35052.0,6
12803,730,2017-10-18,False,Approved,1386.84,1234.29,37838.0,42
12804,2997,2017-09-27,False,Approved,1172.78,1043.77,37539.0,43
12805,2898,2017-10-13,False,Approved,1231.15,161.6,38216.0,45
12806,2744,2017-06-04,False,Approved,1842.92,1105.75,34996.0,27
12807,828,2017-10-12,False,Approved,235.63,125.07,36145.0,22
12808,1436,2017-10-19,False,Approved,1036.59,206.35,41922.0,11
12809,2647,2017-08-09,True,Approved,363.01,290.41,38482.0,14
12810,2644,2017-09-19,True,Approved,60.34,45.26,34165.0,45
12811,2190,2017-08-19,False,Approved,1720.7,1531.42,38991.0,35
12812,2299,2017-02-25,True,Approved,235.63,125.07,41434.0,22
12813,2409,2017-01-20,True,Approved,1240.31,795.1,40553.0,10
12814,3150,2017-04-25,True,Approved,230.91,173.18,39031.0,5
12815,3475,2017-02-11,False,Approved,912.52,141.4,42295.0,22
12816,2736,2017-11-01,True,Approved,752.64,205.36,38206.0,45
12818,1004,2017-03-23,False,Approved,1720.7,1531.42,38991.0,35
12819,1574,2017-02-20,True,Approved,945.04,507.58,38750.0,29
12820,2887,2017-04-05,True,Approved,533.51,400.13,41009.0,37
12821,891,2017-12-18,True,Approved,1762.96,950.52,37668.0,45
12822,1480,2017-09-27,True,Approved,416.98,312.74,34071.0,25
12823,516,2017-06-08,False,Approved,569.56,528.43,37874.0,4
12824,273,2017-08-05,False,Approved,416.98,312.74,35560.0,25
12825,1989,2017-07-09,True,Approved,227.88,136.73,42560.0,20
12826,3016,2017-12-30,True,Approved,1775.81,1580.47,41701.0,42
12827,1384,2017-08-17,False,Approved,358.39,215.03,38002.0,38
12828,381,2017-12-28,True,Approved,1163.89,589.27,42560.0,31
12829,2874,2017-01-20,False,Approved,1992.93,762.63,34115.0,45
12830,619,2017-07-02,True,Approved,642.7,211.37,37337.0,5
12831,3314,2017-10-20,False,Approved,912.52,141.4,41047.0,22
12832,3463,2017-11-03,True,Approved,1458.17,874.9,38750.0,20
12833,3035,2017-01-13,False,Approved,1762.96,950.52,41848.0,45
12834,902,2017-09-13,True,Approved,358.39,215.03,38002.0,38
12835,2599,2017-06-20,False,Approved,230.91,173.18,39031.0,5
12836,502,2017-07-17,False,Approved,795.34,101.58,35470.0,22
12837,1005,2017-07-07,True,Approved,2083.94,675.03,34079.0,32
12838,2606,2017-12-25,False,Approved,1071.23,380.74,35160.0,30
12839,397,2017-08-12,False,Approved,1065.03,230.09,36833.0,45
12840,3068,2017-06-12,True,Approved,1894.19,598.76,37823.0,36
12841,1299,2017-11-07,True,Approved,543.39,407.54,42458.0,11
12842,1803,2017-07-05,False,Approved,795.34,101.58,35470.0,22
12843,2403,2017-02-25,True,Approved,945.04,507.58,35052.0,29
12844,2941,2017-02-12,False,Approved,60.34,45.26,34165.0,45
12845,1472,2017-02-17,True,Approved,1538.99,829.65,42404.0,1
12846,174,2017-03-22,False,Approved,1292.84,13.44,39915.0,45
12847,61,2017-09-19,False,Approved,1458.17,874.9,38750.0,20
12848,1112,2017-07-25,False,Approved,1635.3,993.66,42458.0,4
12849,185,2017-09-19,True,Approved,1762.96,950.52,37823.0,45
12850,1184,2017-03-24,True,Approved,1198.46,381.1,36145.0,15
12851,2564,2017-08-08,True,Approved,912.52,141.4,42295.0,22
12852,290,2017-07-31,False,Approved,175.89,131.92,37668.0,46
12853,3187,2017-01-08,False,Approved,1977.36,1759.85,40779.0,3
12854,1036,2017-02-12,True,Approved,1274.93,764.96,39298.0,2
12855,1514,2017-05-18,True,Approved,688.63,612.88,34244.0,8
12856,1719,2017-06-29,False,Approved,1775.81,1580.47,41701.0,42
12857,2377,2017-08-30,False,Approved,1415.01,1259.36,36145.0,46
12858,1021,2017-10-08,True,Approved,945.04,507.58,35052.0,29
12859,1783,2017-02-13,False,Approved,478.16,298.72,42105.0,31
12860,2121,2017-07-23,True,Approved,2083.94,675.03,36145.0,32
12861,1487,2017-07-18,False,Approved,175.89,131.92,35707.0,46
12862,2776,2017-02-28,False,Approved,544.05,376.84,38647.0,11
12863,900,2017-01-28,True,Approved,363.01,290.41,36367.0,14
12864,1988,2017-05-18,True,Approved,1274.93,764.96,35160.0,2
12865,603,2017-09-29,True,Approved,752.64,205.36,42218.0,45
12866,2646,2017-03-23,True,Approved,363.01,290.41,37626.0,14
12867,2970,2017-09-16,False,Approved,235.63,125.07,38206.0,22
12868,3225,2017-04-23,False,Approved,1769.64,108.76,41009.0,45
12869,159,2017-04-30,True,Approved,1458.17,874.9,38750.0,20
12871,2492,2017-03-07,False,Approved,1179.0,707.4,35667.0,2
12872,1588,2017-08-21,False,Approved,748.17,448.9,36361.0,28
12873,2062,2017-05-25,False,Approved,100.35,75.26,36367.0,31
12874,1090,2017-01-15,False,Approved,175.89,131.92,37668.0,46
12875,2790,2017-07-03,True,Approved,544.05,376.84,37499.0,11
12876,1399,2017-06-08,False,Approved,1024.66,614.8,35378.0,28
12877,3232,2017-07-05,True,Approved,569.56,528.43,37874.0,4
12878,410,2017-06-30,False,Approved,688.63,612.88,33552.0,8
12879,3280,2017-04-12,False,Approved,912.52,141.4,42458.0,22
12880,234,2017-08-08,True,Approved,1403.5,954.82,42688.0,5
12881,1297,2017-04-19,False,Approved,1148.64,689.18,42226.0,12
12882,3013,2017-08-14,True,Approved,980.37,234.43,38258.0,34
12883,2015,2017-05-26,True,Approved,752.64,205.36,42218.0,45
12884,304,2017-06-06,True,Approved,1024.66,614.8,39880.0,28
12885,695,2017-02-12,True,Approved,363.01,290.41,38482.0,14
12886,2769,2017-04-14,True,Approved,1765.3,709.48,37873.0,4
12887,1163,2017-04-18,False,Approved,183.86,137.9,34170.0,22
12888,1698,2017-01-19,False,Approved,71.16,56.93,33879.0,21
12889,2245,2017-06-12,False,Approved,1703.52,1516.13,34079.0,26
12890,1912,2017-11-11,True,Approved,1274.93,764.96,39298.0,2
12891,1498,2017-11-20,True,Approved,1458.17,874.9,39427.0,20
12892,1285,2017-01-30,False,Approved,2091.47,388.92,33549.0,40
12893,3154,2017-09-24,False,Approved,1163.89,589.27,42560.0,31
12894,1646,2017-03-01,True,Approved,1151.96,649.49,38991.0,31
12895,1759,2017-02-02,True,Approved,1311.44,1167.18,33888.0,6
12896,2886,2017-10-28,False,Approved,958.74,748.9,38693.0,14
12897,1512,2017-11-04,True,Approved,1977.36,1759.85,40779.0,3
12898,2951,2017-06-06,False,Approved,1024.66,614.8,35378.0,28
12899,470,2017-11-22,False,Approved,1386.84,1234.29,37838.0,42
12900,2938,2017-08-27,False,Approved,1065.03,230.09,33549.0,45
12901,534,2017-03-25,True,Approved,1362.99,57.74,34079.0,47
12902,3320,2017-04-03,True,Approved,642.31,513.85,41922.0,44
12903,2658,2017-08-09,False,Approved,569.56,528.43,37539.0,4
12904,319,2017-10-20,False,Approved,1292.84,13.44,34143.0,45
12905,2392,2017-11-03,False,Approved,183.86,137.9,35707.0,22
12906,870,2017-05-19,False,Approved,1231.15,161.6,38216.0,45
12907,314,2017-05-02,False,Approved,574.64,459.71,37659.0,33
12908,2297,2017-07-21,False,Approved,1231.15,161.6,34586.0,45
12909,1691,2017-11-23,True,Approved,12.01,7.21,34115.0,17
12910,1831,2017-01-17,True,Approved,1151.96,649.49,36498.0,31
12911,1475,2017-03-25,True,Approved,569.56,528.43,35052.0,4
12913,1887,2017-09-04,False,Approved,1280.28,829.51,35707.0,18
12914,3312,2017-01-25,True,Approved,235.63,125.07,38206.0,22
12915,3171,2017-01-18,False,Approved,1198.46,381.1,37626.0,15
12916,1904,2017-10-24,True,Approved,1483.2,99.59,40410.0,31
12917,1291,2017-05-04,True,Approved,2083.94,675.03,41533.0,32
12918,2325,2017-12-18,True,Approved,1065.03,230.09,37539.0,45
12919,3466,2017-10-23,False,Approved,1661.92,1479.11,34586.0,13
12920,2400,2017-11-25,False,Approved,2083.94,675.03,35667.0,32
12921,630,2017-11-07,False,Approved,1403.5,954.82,42688.0,5
12922,2006,2017-08-05,True,Approved,1842.92,1105.75,37499.0,27
12923,3067,2017-10-18,False,Approved,1812.75,582.48,36498.0,4
12924,1165,2017-09-05,True,Approved,1577.53,826.51,40618.0,31
12925,177,2017-08-16,False,Approved,1720.7,1531.42,38991.0,35
12926,370,2017-02-11,False,Approved,1179.0,707.4,36145.0,2
12927,176,2017-12-08,False,Approved,642.31,513.85,41922.0,44
12928,1493,2017-12-10,False,Approved,499.53,388.72,36334.0,41
12929,944,2017-02-19,True,Approved,590.26,525.33,40487.0,0
12930,2836,2017-02-02,True,Approved,1415.01,1259.36,37626.0,46
12931,1598,2017-03-27,False,Approved,1231.15,161.6,38216.0,45
12932,275,2017-05-24,False,Approved,1992.93,762.63,34115.0,45
12933,454,2017-07-30,True,Approved,1280.28,829.51,35707.0,18
12934,1009,2017-06-03,True,Approved,71.16,56.93,33879.0,21
12935,703,2017-12-17,True,Approved,574.64,459.71,40784.0,33
12936,2909,2017-01-28,False,Approved,1228.07,400.91,36668.0,45
12937,1640,2017-07-24,True,Approved,1635.3,993.66,34556.0,4
12938,2189,2017-03-31,False,Approved,1890.39,260.14,33259.0,47
12939,2476,2017-05-25,False,Approved,1807.45,778.69,42145.0,45
12940,1301,2017-08-05,True,Approved,1227.34,770.89,34556.0,22
12941,1103,2017-11-06,False,Approved,230.91,173.18,37337.0,5
12942,3034,2017-11-12,True,Approved,774.53,464.72,34527.0,9
12943,1748,2017-03-04,True,Approved,1793.43,248.82,39526.0,21
12944,2932,2017-02-03,False,Approved,2091.47,388.92,41167.0,40
12945,2827,2017-02-05,False,Approved,416.98,312.74,35560.0,25
12946,3219,2017-06-08,True,Approved,1311.44,1167.18,33888.0,6
12947,2833,2017-05-29,False,Approved,912.52,141.4,42295.0,22
12948,2332,2017-07-16,True,Approved,495.72,297.43,40553.0,38
12949,1240,2017-12-11,True,Approved,290.62,215.14,36367.0,37
12950,766,2017-03-29,True,Approved,586.45,521.94,38339.0,16
12951,3451,2017-06-21,False,Approved,290.62,215.14,38339.0,37
12952,2562,2017-04-23,False,Approved,1977.36,1759.85,40779.0,3
12953,47,2017-08-22,False,Approved,1036.59,206.35,33364.0,11
12954,3,2017-04-05,False,Approved,1240.31,795.1,36833.0,10
12955,1264,2017-02-27,False,Approved,2091.47,388.92,40784.0,40
12956,1318,2017-10-05,False,Approved,586.45,521.94,41533.0,16
12957,1405,2017-10-07,True,Approved,569.56,528.43,42458.0,4
12958,942,2017-05-31,False,Approved,1769.64,108.76,38991.0,45
12959,2697,2017-03-19,True,Approved,748.17,448.9,33552.0,28
12960,2433,2017-03-10,True,Approved,575.27,431.45,35160.0,31
12961,1641,2017-02-27,False,Approved,1274.93,764.96,39298.0,2
12962,1522,2017-01-29,True,Approved,71.49,53.62,41245.0,31
12963,2685,2017-04-02,True,Approved,1227.34,770.89,34556.0,22
12964,517,2017-07-09,False,Approved,1483.2,99.59,34996.0,31
12965,2812,2017-03-14,False,Approved,1661.92,1479.11,34165.0,13
12966,1724,2017-04-22,True,Approved,71.49,53.62,41167.0,31
12967,1198,2017-10-23,True,Approved,1720.7,1531.42,38991.0,35
12968,2947,2017-08-02,False,Approved,642.7,211.37,37337.0,5
12970,3061,2017-08-07,False,Approved,742.54,667.4,38693.0,18
12971,1969,2017-12-13,True,Approved,235.63,125.07,38482.0,22
12972,499,2017-01-22,False,Approved,1163.89,589.27,42560.0,31
12973,2963,2017-05-31,False,Approved,495.72,297.43,40553.0,38
12974,1068,2017-08-25,False,Approved,1538.99,829.65,33552.0,1
12975,145,2017-11-15,False,Approved,1812.75,582.48,40336.0,4
12976,1948,2017-05-17,False,Approved,100.35,75.26,36367.0,31
12977,3391,2017-11-08,True,Approved,230.91,173.18,39031.0,5
12978,1950,2017-08-24,False,Approved,1458.17,874.9,36498.0,20
12979,1546,2017-01-23,True,Approved,1129.13,677.48,38573.0,2
12980,1199,2017-03-31,False,Approved,1403.5,954.82,40784.0,5
12981,1178,2017-10-20,False,Approved,360.4,270.3,42710.0,15
12982,1503,2017-06-07,False,Approved,2091.47,388.92,41167.0,40
12983,721,2017-12-26,False,Approved,1231.15,161.6,38693.0,45
12984,143,2017-01-26,True,Approved,1240.31,795.1,38193.0,10
12985,2212,2017-07-04,True,Approved,1024.66,614.8,35378.0,28
12986,993,2017-06-09,True,Approved,183.86,137.9,35707.0,22
12987,1357,2017-06-01,True,Approved,363.01,290.41,38482.0,14
12988,2492,2017-08-12,True,Approved,1894.19,598.76,37823.0,36
12989,1404,2017-04-09,True,Approved,1274.93,764.96,41345.0,2
12990,2113,2017-06-29,False,Approved,1151.96,649.49,36498.0,31
12991,1650,2017-05-09,False,Approved,71.49,53.62,41245.0,31
12992,3291,2017-07-08,True,Approved,748.17,448.9,33552.0,28
12993,979,2017-02-25,True,Approved,1415.01,1259.36,37626.0,46
12994,2245,2017-10-17,True,Approved,569.56,528.43,39031.0,4
12995,1176,2017-08-25,False,Approved,1703.52,1516.13,33549.0,26
12996,1597,2017-04-09,True,Approved,1720.7,1531.42,38991.0,35
12997,963,2017-07-11,False,Approved,642.7,211.37,37698.0,5
12998,856,2017-07-03,True,Approved,235.63,125.07,38206.0,22
12999,2551,2017-04-09,False,Approved,1458.17,874.9,38750.0,20
13000,1762,2017-05-31,True,Approved,416.98,312.74,35560.0,25
13001,1868,2017-12-04,True,Approved,1483.2,99.59,38216.0,31
13002,499,2017-11-05,True,Approved,748.17,448.9,33552.0,28
13003,1644,2017-04-11,False,Approved,1703.52,1516.13,40649.0,26
13004,3217,2017-09-27,True,Approved,1765.3,709.48,38193.0,4
13005,233,2017-05-15,True,Approved,358.39,215.03,38002.0,38
13006,2277,2017-11-24,True,Approved,1466.68,363.25,34586.0,48
13007,28,2017-07-16,False,Approved,1148.64,689.18,38339.0,12
13008,2976,2017-04-24,False,Approved,1198.46,381.1,38482.0,15
13009,1818,2017-06-30,False,Approved,1024.66,614.8,40303.0,28
13010,1966,2017-03-09,False,Approved,202.62,151.96,42458.0,30
13012,1587,2017-04-02,True,Approved,363.01,290.41,42458.0,14
13013,2001,2017-05-11,True,Approved,1661.92,1479.11,35560.0,13
13014,1667,2017-10-15,False,Approved,1577.53,826.51,40618.0,31
13015,2620,2017-10-08,False,Approved,912.52,141.4,42295.0,22
13016,2464,2017-11-05,False,Approved,1765.3,709.48,38193.0,4
13017,757,2017-08-17,True,Approved,1890.39,260.14,33259.0,47
13018,2454,2017-06-30,False,Approved,227.88,136.73,37659.0,20
13019,2484,2017-03-05,False,Approved,1172.78,1043.77,34556.0,43
13020,1899,2017-10-08,False,Approved,748.17,448.9,36361.0,28
13021,1294,2017-07-07,False,Approved,1065.03,230.09,36833.0,45
13022,2419,2017-04-24,True,Approved,1720.7,1531.42,38991.0,35
13023,2523,2017-10-15,True,Approved,2005.66,1203.4,37220.0,20
13024,566,2017-11-08,True,Approved,1228.07,400.91,33429.0,45
13026,2981,2017-11-08,True,Approved,71.49,53.62,41245.0,31
13027,3182,2017-10-07,False,Approved,230.91,173.18,39031.0,5
13029,1659,2017-06-05,True,Approved,544.05,376.84,36668.0,11
13030,435,2017-02-02,False,Approved,1769.64,108.76,40672.0,45
13031,1945,2017-06-04,False,Approved,1073.07,933.84,33429.0,23
13032,2864,2017-05-22,False,Approved,1172.78,1043.77,35052.0,43
13033,2643,2017-04-26,False,Approved,533.51,400.13,41064.0,37
13034,1882,2017-03-28,True,Approved,912.52,141.4,42295.0,22
13035,2383,2017-05-16,True,Approved,1216.14,1082.36,33455.0,16
13036,3029,2017-01-09,False,Approved,1720.7,1531.42,38991.0,35
13037,1302,2017-03-21,True,Approved,1024.66,614.8,39880.0,28
13038,1823,2017-01-04,False,Approved,1765.3,709.48,38193.0,4
13039,1668,2017-07-27,False,Approved,1061.56,733.58,34170.0,30
13040,1999,2017-05-17,True,Approved,1227.34,770.89,34556.0,22
13041,2600,2017-01-27,False,Approved,1769.64,108.76,41064.0,45
13042,740,2017-07-22,True,Approved,1415.01,1259.36,37626.0,46
13043,337,2017-10-17,False,Approved,71.49,53.62,41245.0,31
13044,2696,2017-08-01,True,Approved,235.63,125.07,38482.0,22
13045,2461,2017-02-28,False,Approved,60.34,45.26,34165.0,45
13046,1361,2017-12-02,True,Approved,980.37,234.43,38258.0,34
13047,246,2017-10-17,False,Approved,360.4,270.3,42710.0,15
13048,2594,2017-04-01,True,Approved,1538.99,829.65,42404.0,1
13049,2122,2017-12-22,False,Approved,912.52,141.4,36146.0,22
13050,1658,2017-02-02,False,Approved,358.39,215.03,33364.0,38
13051,2763,2017-09-09,True,Approved,1148.64,689.18,36145.0,12
13052,3201,2017-02-09,True,Approved,1231.15,161.6,34586.0,45
13053,2956,2017-08-27,True,Approved,575.27,431.45,34244.0,31
13054,1591,2017-12-01,True,Approved,1061.56,733.58,40487.0,30
13055,674,2017-03-25,False,Approved,1148.64,689.18,42226.0,12
13056,2884,2017-05-14,True,Approved,1240.31,795.1,40553.0,10
13057,280,2017-10-31,True,Approved,1765.3,709.48,38339.0,4
13058,5,2017-05-26,True,Approved,1172.78,1043.77,33364.0,43
13059,2059,2017-06-20,False,Approved,416.98,312.74,35560.0,25
13060,509,2017-01-10,True,Approved,1289.85,74.51,41064.0,29
13061,2014,2017-09-29,False,Approved,590.26,525.33,38647.0,0
13062,2328,2017-08-01,False,Approved,441.49,84.99,38991.0,31
13063,2592,2017-06-06,True,Approved,2091.47,388.92,38573.0,40
13064,295,2017-08-18,True,Approved,1151.96,649.49,41009.0,31
13065,3196,2017-05-09,False,Approved,1807.45,778.69,42145.0,45
13066,3120,2017-01-20,True,Approved,1577.53,826.51,34071.0,31
13067,84,2017-01-21,False,Approved,441.49,84.99,35470.0,31
13068,2710,2017-04-28,True,Approved,590.26,525.33,40487.0,0
13069,2588,2017-07-05,False,Approved,2083.94,675.03,41533.0,32
13070,3047,2017-11-26,False,Approved,958.74,748.9,39880.0,14
